"uri","height","weight"
"http://dbpedia.org/resource/Klondyke_Kate","152.4","127.0058636"
"http://dbpedia.org/resource/Knuckles_Nelson","190.5","102.06"
"http://dbpedia.org/resource/Kofi_Kingston","182.88","96.1632"
"http://dbpedia.org/resource/Kohei_Hasegawa","164.0","55.0"
"http://dbpedia.org/resource/Kohei_Sato","193.0","100.0"
"http://dbpedia.org/resource/Koichiro_Kimura","183.0","98.0"
"http://dbpedia.org/resource/Koji_Iwamoto","175.0","90.0"
"http://dbpedia.org/resource/Koji_Kanemoto","180.0","80.0"
"http://dbpedia.org/resource/Koki_Kitahara","182.0","110.0"
"http://dbpedia.org/resource/Koko_B._Ware","170.18","103.4208"
"http://dbpedia.org/resource/Komeil_Ghasemi","183.0","120.0"
"http://dbpedia.org/resource/Kona_Reeves","182.88","113.4"
"http://dbpedia.org/resource/Konan_Big","185.0","91.0"
"http://dbpedia.org/resource/Kongo_Kong","203.2","173.7288"
"http://dbpedia.org/resource/Konnan","180.34","113.4"
"http://dbpedia.org/resource/Konnor_(wrestler)","195.57999999999998","120.204"
"http://dbpedia.org/resource/Konosuke_Takeshita","187.0","99.0"
"http://dbpedia.org/resource/Konstantin_Schneider","178.0","74.0"
"http://dbpedia.org/resource/Korey_Jarvis","188.0","118.0"
"http://dbpedia.org/resource/Kory_Chavis","190.5","101.6064"
"http://dbpedia.org/resource/Kota_Ibushi","181.0","93.0"
"http://dbpedia.org/resource/Kota_Sekifuda","167.0","91.0"
"http://dbpedia.org/resource/Kotaro_Suzuki","170.0","86.0"
"http://dbpedia.org/resource/Kotetsu_Yamamoto","168.0","100.0"
"http://dbpedia.org/resource/Kouhiro_Kanemura","178.0","112.0"
"http://dbpedia.org/resource/Kouji_Shishido","170.0","70.0"
"http://dbpedia.org/resource/Kris_Travis","185.42","93.8952"
"http://dbpedia.org/resource/Kris_Wolf","147.0","51.0"
"http://dbpedia.org/resource/Krissy_Vaine","172.72","58.968"
"http://dbpedia.org/resource/Kristal_Marshall","165.1","54.432"
"http://dbpedia.org/resource/Kristina_Laum","154.94","45.8136"
"http://dbpedia.org/resource/Kristjan_Palusalu","185.0","110.0"
"http://dbpedia.org/resource/Krusher_Kong","195.57999999999998","205.4808"
"http://dbpedia.org/resource/Krysta_Lynn_Scott","167.64000000000001","61.236"
"http://dbpedia.org/resource/Kudo_(wrestler)","177.0","80.0"
"http://dbpedia.org/resource/Kung_Fu_(wrestler)","168.0","77.0"
"http://dbpedia.org/resource/Kuniaki_Kobayashi","183.0","105.0"
"http://dbpedia.org/resource/Kurban_Kurbanov","188.0","96.0"
"http://dbpedia.org/resource/Kurt_Angle","182.88","99.792"
"http://dbpedia.org/resource/Kurt_Beyer","190.0","101.0"
"http://dbpedia.org/resource/Kurt_Von_Hess","187.96","122.472"
"http://dbpedia.org/resource/Kushida_(wrestler)","175.0","87.0"
"http://dbpedia.org/resource/Kyle_O'Reilly","182.88","90.72"
"http://dbpedia.org/resource/Kylie_Rae","165.1","62.5968"
"http://dbpedia.org/resource/Kyohei_Mikami","163.0","73.0"
"http://dbpedia.org/resource/Kyoko_Inoue","166.0","108.0"
"http://dbpedia.org/resource/Kyoko_Kimura","164.0","62.0"
"http://dbpedia.org/resource/Kzy","170.0","77.0"
"http://dbpedia.org/resource/L'Ange_Blanc","170.0","75.0"
"http://dbpedia.org/resource/L.A._Park_Jr.","188.0","122.0"
"http://dbpedia.org/resource/L._A._Park","185.42","99.792"
"http://dbpedia.org/resource/LA_Knight","185.42","106.1424"
"http://dbpedia.org/resource/La_Amapola","160.0","60.0"
"http://dbpedia.org/resource/La_Bestia_del_Ring","180.0","105.0"
"http://dbpedia.org/resource/La_Comandante","175.0","90.0"
"http://dbpedia.org/resource/La_Diabólica","155.0","60.0"
"http://dbpedia.org/resource/La_Fiera","176.0","93.0"
"http://dbpedia.org/resource/La_Hiedra","173.0","80.0"
"http://dbpedia.org/resource/La_Jarochita","162.0","63.0"
"http://dbpedia.org/resource/La_Magnifica","160.0","60.0"
"http://dbpedia.org/resource/La_Metálica","160.0","52.0"
"http://dbpedia.org/resource/La_Máscara_(wrestler)","175.0","85.0"
"http://dbpedia.org/resource/La_Parka_(wrestler)","184.0","101.0"
"http://dbpedia.org/resource/La_Parkita","145.0","60.0"
"http://dbpedia.org/resource/La_Seductora","163.0","63.0"
"http://dbpedia.org/resource/La_Sirenita","160.0","62.0"
"http://dbpedia.org/resource/La_Vaquerita","155.0","56.0"
"http://dbpedia.org/resource/Lacey_(wrestler)","167.64000000000001","61.236"
"http://dbpedia.org/resource/Lacey_Von_Erich","177.8","70.308"
"http://dbpedia.org/resource/Ladislau_Șimon","183.0","114.0"
"http://dbpedia.org/resource/Lady_Apache","160.0","63.0"
"http://dbpedia.org/resource/Lady_C_(wrestler)","177.0","62.0"
"http://dbpedia.org/resource/Lady_Flammer","158.0","60.0"
"http://dbpedia.org/resource/Lady_Maravilla","165.0","63.0"
"http://dbpedia.org/resource/Lady_Shani","168.0","85.0"
"http://dbpedia.org/resource/Lady_Victoria","160.02","63.504"
"http://dbpedia.org/resource/Lajos_Virág","187.0","96.0"
"http://dbpedia.org/resource/Lance_Anoa'i","185.42","102.06"
"http://dbpedia.org/resource/Lance_Archer","182.88","123.8328"
"http://dbpedia.org/resource/Lance_Cade","195.57999999999998","118.8432"
"http://dbpedia.org/resource/Lance_Palmer","167.64000000000001","65.772"
"http://dbpedia.org/resource/Lance_Storm","180.34","104.7816"
"http://dbpedia.org/resource/Lance_Von_Erich","187.96","120.204"
"http://dbpedia.org/resource/Lanny_Poffo","182.88","108.864"
"http://dbpedia.org/resource/Laredo_Kid","170.0","81.81"
"http://dbpedia.org/resource/Larry_Cameron","184.0","118.0"
"http://dbpedia.org/resource/Larry_D","182.88","150.5952"
"http://dbpedia.org/resource/Larry_Sweeney","175.26","83.0088"
"http://dbpedia.org/resource/Larry_Tillman","172.72","79.38"
"http://dbpedia.org/resource/Larry_Winters","177.8","104.328"
"http://dbpedia.org/resource/Larry_Zbyszko","175.26","105.6888"
"http://dbpedia.org/resource/Lars_Anderson_(wrestler)","185.42","106.596"
"http://dbpedia.org/resource/Lars_Sullivan","190.5","149.688"
"http://dbpedia.org/resource/Lasha_Gogitadze","164.0","55.0"
"http://dbpedia.org/resource/Latin_Lover_(wrestler)","185.0","98.0"
"http://dbpedia.org/resource/Laura_James_(wrestler)","162.56","57.1536"
"http://dbpedia.org/resource/Lawrence_Langowski","185.0","120.0"
"http://dbpedia.org/resource/Tenille_Dashwood","165.1","59.8752"
"http://dbpedia.org/resource/Tequila_Saya","157.0","50.0"
"http://dbpedia.org/resource/Teri_Byrne","160.02","49.4424"
"http://dbpedia.org/resource/Terrible_Ted_(bear)","213.36","272.16"
"http://dbpedia.org/resource/Terry_Funk","185.42","112.0392"
"http://dbpedia.org/resource/Terry_Gordy","193.04","131.0904"
"http://dbpedia.org/resource/Terry_Orndorff","177.8","102.9672"
"http://dbpedia.org/resource/Terry_Taylor","185.42","102.06"
"http://dbpedia.org/resource/Tessa_Blanchard","165.1","74.844"
"http://dbpedia.org/resource/Tetsuhiro_Kuroda","180.34","100.0"
"http://dbpedia.org/resource/Tetsuya_Endo_(wrestler)","180.0","80.0"
"http://dbpedia.org/resource/Tetsuya_Naito","180.0","102.0"
"http://dbpedia.org/resource/Tetyana_Lazareva","157.48000000000002","56.0"
"http://dbpedia.org/resource/Tevfik_Odabaşı","168.0","60.0"
"http://dbpedia.org/resource/Tex_McKenzie","208.28","127.008"
"http://dbpedia.org/resource/Texano_Jr.","185.0","100.0"
"http://dbpedia.org/resource/Thanomsak_Toba","176.0","65.0"
"http://dbpedia.org/resource/The_Barbarian_(wrestler)","187.96","136.08"
"http://dbpedia.org/resource/The_Blade_(wrestler)","182.88","99.792"
"http://dbpedia.org/resource/The_Blue_Meanie","185.42","146.5128"
"http://dbpedia.org/resource/The_Bodyguard_(wrestler)","175.0","100.0"
"http://dbpedia.org/resource/The_Boogeyman_(wrestler)","187.96","117.936"
"http://dbpedia.org/resource/The_Brahman_Brothers","170.0","82.0"
"http://dbpedia.org/resource/The_Crist_Brothers","177.8","178.2648"
"http://dbpedia.org/resource/The_Crusher_(wrestler)","180.34","117.936"
"http://dbpedia.org/resource/The_French_Angel","152.4","122.472"
"http://dbpedia.org/resource/The_Godfather_(wrestler)","198.12","149.688"
"http://dbpedia.org/resource/The_Grappler","177.8","117.936"
"http://dbpedia.org/resource/The_Great_Gama","152.4","113.4"
"http://dbpedia.org/resource/The_Great_Khali","216.0","157.3992"
"http://dbpedia.org/resource/The_Great_Sasuke","173.0","82.0"
"http://dbpedia.org/resource/The_Great_Wojo","182.88","117.936"
"http://dbpedia.org/resource/The_Honky_Tonk_Man","185.42","110.2248"
"http://dbpedia.org/resource/The_Hungarian_Barbarian","200.66","138.348"
"http://dbpedia.org/resource/The_Italian_Stallion_(wrestler)","190.5","120.204"
"http://dbpedia.org/resource/The_Kat","160.02","48.0816"
"http://dbpedia.org/resource/The_Maestro_(wrestler)","185.42","111.132"
"http://dbpedia.org/resource/Willie_Mack","177.8","127.008"
"http://dbpedia.org/resource/Wilson_Siewari","180.0","110.0"
"http://dbpedia.org/resource/Wojciech_Orłowski","187.96","100.6992"
"http://dbpedia.org/resource/Wolf_Ruvinskis","165.0","80.0"
"http://dbpedia.org/resource/Wolfgang_(wrestler)","185.42","115.668"
"http://dbpedia.org/resource/Wolfie_D","185.42","107.9568"
"http://dbpedia.org/resource/World_Famous_CB","172.72","61.6896"
"http://dbpedia.org/resource/Wrestling_Pro","177.8","103.8744"
"http://dbpedia.org/resource/Wuileixis_Rivas","174.0","66.0"
"http://dbpedia.org/resource/X-Fly","168.0","82.0"
"http://dbpedia.org/resource/Xavier_(wrestler)","175.26","97.524"
"http://dbpedia.org/resource/Xavier_Woods","180.34","92.988"
"http://dbpedia.org/resource/Xia_Brookside","160.02","49.896"
"http://dbpedia.org/resource/Xóchitl_Hamada","165.0","80.0"
"http://dbpedia.org/resource/Yaghoub_Ali_Shourvarzi","192.0","112.0"
"http://dbpedia.org/resource/Yagnier_Hernández","165.0","55.0"
"http://dbpedia.org/resource/Yako_Fujigasaki","160.0","63.0"
"http://dbpedia.org/resource/Yakup_Gör","174.0","73.0"
"http://dbpedia.org/resource/Yamato_(wrestler)","172.0","82.0"
"http://dbpedia.org/resource/Don_E._Allen","177.8","84.8232"
"http://dbpedia.org/resource/Joe_Bravo_(wrestler)","177.8","102.5136"
"http://dbpedia.org/resource/Jean_Rougeau","187.96","102.06"
"http://dbpedia.org/resource/George_Gulas","193.04","99.792"
"http://dbpedia.org/resource/Roddy_Piper","187.96","104.328"
"http://dbpedia.org/resource/Roderick_Strong","177.8","90.72"
"http://dbpedia.org/resource/Rodney_(wrestler)","182.88","104.328"
"http://dbpedia.org/resource/Rodney_Glunder","182.88","106.1424"
"http://dbpedia.org/resource/Rodney_Mack","187.96","108.864"
"http://dbpedia.org/resource/Roger_Kirby_(wrestler)","177.8","109.7712"
"http://dbpedia.org/resource/Rohit_Raju","172.72","78.0192"
"http://dbpedia.org/resource/Roland_Svensson_(wrestler)","165.0","57.0"
"http://dbpedia.org/resource/Roman_Amoyan","158.0","55.0"
"http://dbpedia.org/resource/Roman_Codreanu","194.0","146.0"
"http://dbpedia.org/resource/Roman_Dzneladze","178.0","62.0"
"http://dbpedia.org/resource/Roman_Melyoshin","175.0","74.0"
"http://dbpedia.org/resource/Roman_Vlasov","175.0","75.0"
"http://dbpedia.org/resource/Romeo_Roselli","185.42","108.864"
"http://dbpedia.org/resource/Romeo_Valentino","187.96","102.9672"
"http://dbpedia.org/resource/Ron_Bass_(wrestler)","193.04","131.0904"
"http://dbpedia.org/resource/Ron_Fuller_(wrestler)","205.74","117.936"
"http://dbpedia.org/resource/Ron_Garvin","177.8","109.7712"
"http://dbpedia.org/resource/Ron_Hutchison","177.8","106.596"
"http://dbpedia.org/resource/Ron_Reis","218.44","165.564"
"http://dbpedia.org/resource/Ron_Slinker","185.42","113.4"
"http://dbpedia.org/resource/Ron_Starr","180.34","108.864"
"http://dbpedia.org/resource/Ron_Waterman","182.88","117.936"
"http://dbpedia.org/resource/Roni_Jonah","175.26","56.7"
"http://dbpedia.org/resource/Ronnie_D._Lishus","185.42","99.792"
"http://dbpedia.org/resource/Rosa_Mendes","172.72","56.7"
"http://dbpedia.org/resource/Rosemary_(wrestler)","172.72","68.04"
"http://dbpedia.org/resource/Rosey_(wrestler)","190.5","190.512"
"http://dbpedia.org/resource/Rossy_Moreno","165.0","69.0"
"http://dbpedia.org/resource/Roxxi_Laveaux","175.26","64.4112"
"http://dbpedia.org/resource/Roy_Bevis","180.34","95.256"
"http://dbpedia.org/resource/Roy_Heffernan","177.8","96.1632"
"http://dbpedia.org/resource/Roy_Nelson_(fighter)","182.88","120.204"
"http://dbpedia.org/resource/Roy_Welch","177.8","82.1016"
"http://dbpedia.org/resource/Royce_Alger","177.8","90.72"
"http://dbpedia.org/resource/Ruaka_(wrestler)","160.0","58.0"
"http://dbpedia.org/resource/Ruby_Soho_(wrestler)","162.56","55.3392"
"http://dbpedia.org/resource/Rudy_Kay","175.26","102.06"
"http://dbpedia.org/resource/Rue_DeBona","175.26","55.7928"
"http://dbpedia.org/resource/Ruffy_Silverstein_(Canadian_wrestler)","177.8","103.4208"
"http://dbpedia.org/resource/Rufus_R._Jones","185.42","123.8328"
"http://dbpedia.org/resource/Rukkus","177.8","108.864"
"http://dbpedia.org/resource/Rumi_Kazama","153.0","57.0"
"http://dbpedia.org/resource/Rush_(wrestler)","183.0","102.0"
"http://dbpedia.org/resource/Rusher_Kimura","185.42","124.74"
"http://dbpedia.org/resource/Ruslan_Basiev","188.0","120.0"
"http://dbpedia.org/resource/Ruslan_Kokaev","180.0","74.0"
"http://dbpedia.org/resource/Ruslan_Vartanov","164.0","58.0"
"http://dbpedia.org/resource/Russ_Haas","187.96","99.792"
"http://dbpedia.org/resource/Rustam_Iskandari","184.0","96.0"
"http://dbpedia.org/resource/Rustam_Totrov","180.0","96.0"
"http://dbpedia.org/resource/Rusty_Brooks","182.88","156.492"
"http://dbpedia.org/resource/Ryan_Howe_(wrestler)","182.88","102.06"
"http://dbpedia.org/resource/Ryan_Mitchell_(wrestler)","193.04","106.596"
"http://dbpedia.org/resource/Ryan_Nemeth","185.42","97.0704"
"http://dbpedia.org/resource/Ryan_Sakoda","183.0","110.0"
"http://dbpedia.org/resource/Ryan_Wilson_(wrestler)","208.28","138.348"
"http://dbpedia.org/resource/Ryback","190.5","131.9976"
"http://dbpedia.org/resource/Ryo_Mizunami","160.02","66.6792"
"http://dbpedia.org/resource/Ryo_Saito","175.0","82.0"
"http://dbpedia.org/resource/Ryoji_Sai","190.5","104.7816"
"http://dbpedia.org/resource/Ryota_Hama","176.0","226.0"
"http://dbpedia.org/resource/Ryota_Nakatsu","170.0","85.0"
"http://dbpedia.org/resource/Ryuichi_Kawakami","180.0","100.0"
"http://dbpedia.org/resource/Ryuichi_Sekine","170.0","85.0"
"http://dbpedia.org/resource/Ryuji_Hijikata","175.0","95.0"
"http://dbpedia.org/resource/Ryuji_Ito","185.0","95.0"
"http://dbpedia.org/resource/Ryuji_Yamakawa","177.8","89.8128"
"http://dbpedia.org/resource/Ryusuke_Taguchi","180.0","91.0"
"http://dbpedia.org/resource/Ryūtarō_Matsumoto","168.0","60.0"
"http://dbpedia.org/resource/Allen_Coage","187.96","122.9256"
"http://dbpedia.org/resource/Allie_(wrestler)","162.56","53.9784"
"http://dbpedia.org/resource/Allison_Danger","170.18","55.7928"
"http://dbpedia.org/resource/Allysin_Kay","177.8","68.04"
"http://dbpedia.org/resource/Almat_Kebispayev","166.0","65.0"
"http://dbpedia.org/resource/Alpha_Female","185.42","87.9984"
"http://dbpedia.org/resource/Amazing_Red","167.64000000000001","68.04"
"http://dbpedia.org/resource/Amber_O'Neal","172.72","63.504"
"http://dbpedia.org/resource/Amon_(wrestler)","187.96","99.792"
"http://dbpedia.org/resource/Amy_Vitale","167.64000000000001","53.5248"
"http://dbpedia.org/resource/Américo_Rocca","170.0","89.0"
"http://dbpedia.org/resource/Ana_Maria_Pavăl","159.0","53.0"
"http://dbpedia.org/resource/Ana_Rocha","157.48000000000002","58.968"
"http://dbpedia.org/resource/Anarquia","182.88","104.328"
"http://dbpedia.org/resource/Anastasija_Grigorjeva","170.0","62.0"
"http://dbpedia.org/resource/Anatolie_Guidea","165.1","60.0"
"http://dbpedia.org/resource/Anatoly_Bykov_(wrestler)","170.0","74.0"
"http://dbpedia.org/resource/Anatoly_Parfyonov","190.0","120.0"
"http://dbpedia.org/resource/Anders_Nyblom","159.0","55.0"
"http://dbpedia.org/resource/Andrade_El_Idolo","175.0","95.0"
"http://dbpedia.org/resource/Andras_Miyagi","167.0","65.0"
"http://dbpedia.org/resource/Andrea_Minguzzi","180.0","90.0"
"http://dbpedia.org/resource/Andrew_Anderson_(wrestler)","187.96","179.6256"
"http://dbpedia.org/resource/Andrew_Everett","175.26","97.0704"
"http://dbpedia.org/resource/Andrew_Pendelton_III","182.88","90.72"
"http://dbpedia.org/resource/Andrew_Simmons","170.18","102.06"
"http://dbpedia.org/resource/Andrey_Samokhin","180.0","84.0"
"http://dbpedia.org/resource/André_the_Giant","223.52","235.872"
"http://dbpedia.org/resource/Andy_Bisek","175.26","75.0"
"http://dbpedia.org/resource/Andy_Wu","170.18","79.8336"
"http://dbpedia.org/resource/Angel_Cotto","172.72","86.184"
"http://dbpedia.org/resource/Angel_Fashion","182.88","90.72"
"http://dbpedia.org/resource/Angel_Garza","180.34","92.988"
"http://dbpedia.org/resource/Angel_Medina_(wrestler)","187.96","113.4"
"http://dbpedia.org/resource/Angel_Orsini","167.64000000000001","70.308"
"http://dbpedia.org/resource/Angel_of_Death_(wrestler)","195.57999999999998","140.616"
"http://dbpedia.org/resource/Angela_Fong","165.1","54.432"
"http://dbpedia.org/resource/Angele_Tomo","152.4","69.0"
"http://dbpedia.org/resource/Angelina_Love","167.64000000000001","55.3392"
"http://dbpedia.org/resource/Angélico","190.5","89.8128"
"http://dbpedia.org/resource/Animal_Hamaguchi","178.0","103.0"
"http://dbpedia.org/resource/Aniuar_Geduev","175.0","79.0"
"http://dbpedia.org/resource/Beer_City_Bruiser","187.96","146.5128"
"http://dbpedia.org/resource/Bekzod_Abdurakhmonov","177.8","74.0"
"http://dbpedia.org/resource/Ben-K","174.0","99.0"
"http://dbpedia.org/resource/Ben_Bassarab","177.8","95.7096"
"http://dbpedia.org/resource/Bengala_(CMLL)","170.0","81.0"
"http://dbpedia.org/resource/Bert_Assirati","170.18","108.864"
"http://dbpedia.org/resource/Bert_Ruby","175.26","86.184"
"http://dbpedia.org/resource/Bertil_Antonsson","187.0","100.0"
"http://dbpedia.org/resource/Bertil_Nyström","171.0","73.0"
"http://dbpedia.org/resource/Bestia_666","178.0","95.0"
"http://dbpedia.org/resource/Bestia_Salvaje","172.0","90.0"
"http://dbpedia.org/resource/Bette_Boucher","152.4","49.896"
"http://dbpedia.org/resource/Beulah_McGillicutty","167.64000000000001","49.896"
"http://dbpedia.org/resource/Biff_Wellington","182.88","102.5136"
"http://dbpedia.org/resource/Big_Boss_Man","200.66","149.688"
"http://dbpedia.org/resource/Big_Bully_Busick","182.88","120.204"
"http://dbpedia.org/resource/Big_Dick_Dudley","200.66","145.152"
"http://dbpedia.org/resource/Big_E_(wrestler)","180.34","129.276"
"http://dbpedia.org/resource/Big_Guido","182.88","158.76"
"http://dbpedia.org/resource/Big_John_Studd","208.28","165.564"
"http://dbpedia.org/resource/Big_Mami","160.0","108.0"
"http://dbpedia.org/resource/Big_R_Shimizu","175.0","115.0"
"http://dbpedia.org/resource/Big_Show","213.36","173.7288"
"http://dbpedia.org/resource/Big_Tilly","182.88","181.44"
"http://dbpedia.org/resource/Bilel_Ouechtati","172.0","74.0"
"http://dbpedia.org/resource/Bill_Alfonso","177.8","73.0296"
"http://dbpedia.org/resource/Bill_DeMott","187.96","127.008"
"http://dbpedia.org/resource/Bill_Dundee","170.18","97.0704"
"http://dbpedia.org/resource/Bill_Irwin_(wrestler)","185.42","113.4"
"http://dbpedia.org/resource/Bill_Martel","180.34","91.1736"
"http://dbpedia.org/resource/Bill_Tabb","187.96","131.544"
"http://dbpedia.org/resource/Bill_Verna","177.8","121.1112"
"http://dbpedia.org/resource/Bill_Watts","182.88","134.7192"
"http://dbpedia.org/resource/Bill_White_(wrestler)","185.42","113.4"
"http://dbpedia.org/resource/Billie_Kay","172.72","59.8752"
"http://dbpedia.org/resource/Billy_Boy_(wrestler)","168.0","74.0"
"http://dbpedia.org/resource/Billy_Gram","193.04","86.184"
"http://dbpedia.org/resource/Billy_Gunn","190.5","117.936"
"http://dbpedia.org/resource/Billy_Jack_Haynes","190.5","111.5856"
"http://dbpedia.org/resource/Billy_Kidman","177.8","83.916"
"http://dbpedia.org/resource/Billy_Red_Lyons","187.96","108.864"
"http://dbpedia.org/resource/Billy_Reil","182.88","92.988"
"http://dbpedia.org/resource/Billy_Robinson","180.34","108.864"
"http://dbpedia.org/resource/Billy_Suede","170.18","75.7512"
"http://dbpedia.org/resource/Billy_Two_Rivers","182.88","99.792"
"http://dbpedia.org/resource/Billy_Varga","180.34","90.72"
"http://dbpedia.org/resource/Billy_Wiles","185.42","108.864"
"http://dbpedia.org/resource/Chamaco_Valaguez","171.0","86.0"
"http://dbpedia.org/resource/Chandgi_Ram","192.0","90.0"
"http://dbpedia.org/resource/Chang_Chang-sun","158.0","56.0"
"http://dbpedia.org/resource/Chang_Yongxiang","178.0","74.0"
"http://dbpedia.org/resource/Charles_Cutler_(wrestler)","182.88","102.06"
"http://dbpedia.org/resource/Charles_Robinson_(referee)","167.64000000000001","68.04"
"http://dbpedia.org/resource/Charlie_Cook_(wrestler)","182.88","120.0"
"http://dbpedia.org/resource/Charlie_Haas","187.96","112.9464"
"http://dbpedia.org/resource/Charlie_Morgan_(wrestler)","167.64000000000001","56.7"
"http://dbpedia.org/resource/Charlie_Norris","200.66","129.276"
"http://dbpedia.org/resource/Charly_Manson","175.0","82.0"
"http://dbpedia.org/resource/Chase_Owens","185.0","93.0"
"http://dbpedia.org/resource/Chase_Stevens","182.88","97.524"
"http://dbpedia.org/resource/Chase_Tatum","193.04","117.936"
"http://dbpedia.org/resource/Chavo_Guerrero_Jr.","175.26","97.524"
"http://dbpedia.org/resource/Chavo_Guerrero_Sr.","180.34","103.8744"
"http://dbpedia.org/resource/Cheerleader_Melissa","172.72","64.4112"
"http://dbpedia.org/resource/Chelsea_Green","170.18","56.7"
"http://dbpedia.org/resource/Cherry_(Japanese_wrestler)","157.0","52.0"
"http://dbpedia.org/resource/Cherry_(wrestler)","167.64000000000001","58.968"
"http://dbpedia.org/resource/Chessman_(wrestler)","183.0","105.0"
"http://dbpedia.org/resource/Chi_Chi_Cruz","185.42","106.596"
"http://dbpedia.org/resource/Chicky_Starr","180.34","98.8848"
"http://dbpedia.org/resource/Chie_Ishii","168.0","64.0"
"http://dbpedia.org/resource/Chief_Jay_Eagle","185.42","108.864"
"http://dbpedia.org/resource/Chief_Jay_Strongbow","182.88","112.0392"
"http://dbpedia.org/resource/Chigusa_Nagayo","165.0","87.0"
"http://dbpedia.org/resource/Chihiro_Hashimoto","157.0","70.0"
"http://dbpedia.org/resource/Chiho_Hamada","160.0","55.0"
"http://dbpedia.org/resource/Chii_Tomiya","142.0","45.0"
"http://dbpedia.org/resource/Chik_Tormenta","170.0","72.0"
"http://dbpedia.org/resource/Chikayo_Nagashima","158.0","52.0"
"http://dbpedia.org/resource/Chilly_Willy_(wrestler)","182.88","113.4"
"http://dbpedia.org/resource/Chingiz_Labazanov","172.0","71.0"
"http://dbpedia.org/resource/Chip_Fairway","177.8","102.06"
"http://dbpedia.org/resource/Chip_Minton","185.42","111.5856"
"http://dbpedia.org/resource/Choi_Mu-bae","190.0","110.3"
"http://dbpedia.org/resource/Choucri_Atafi","180.0","96.0"
"http://dbpedia.org/resource/Choun_Shiryu","165.0","65.0"
"http://dbpedia.org/resource/Chri$_Ca$h","190.5","88.452"
"http://dbpedia.org/resource/Chris_Angel_(wrestler)","190.5","108.864"
"http://dbpedia.org/resource/Chris_Benoit","180.34","103.8744"
"http://dbpedia.org/resource/Chris_Bey","175.26","77.5656"
"http://dbpedia.org/resource/Chris_Bosh_(wrestler)","180.34","88.452"
"http://dbpedia.org/resource/Chris_Brookes","193.04","84.8232"
"http://dbpedia.org/resource/Chris_Candido","172.72","102.06"
"http://dbpedia.org/resource/Chris_Champion","185.42","100.6992"
"http://dbpedia.org/resource/Chris_Chetti","177.8","102.9672"
"http://dbpedia.org/resource/Chris_Dickinson_(wrestler)","177.8","106.596"
"http://dbpedia.org/resource/Chris_Duffy_(wrestler)","182.88","109.7712"
"http://dbpedia.org/resource/Chris_Hamrick","185.42","95.256"
"http://dbpedia.org/resource/Chris_Harris_(wrestler)","190.5","105.2352"
"http://dbpedia.org/resource/Chris_Hero","193.04","122.472"
"http://dbpedia.org/resource/Chris_Kanyon","193.04","122.472"
"http://dbpedia.org/resource/Chris_Markoff","182.88","124.74"
"http://dbpedia.org/resource/Chris_Masters","193.04","120.204"
"http://dbpedia.org/resource/Chris_Melendez","190.5","105.2352"
"http://dbpedia.org/resource/Chris_Michaels","177.8","104.328"
"http://dbpedia.org/resource/Chris_Raaber","193.04","115.668"
"http://dbpedia.org/resource/Chris_Ridgeway","175.0","79.0"
"http://dbpedia.org/resource/Chris_Sabin","180.34","92.988"
"http://dbpedia.org/resource/Chris_Taylor_(wrestler)","196.0","187.0"
"http://dbpedia.org/resource/Chris_Tolos","182.88","99.792"
"http://dbpedia.org/resource/Chris_Von_Erich","165.1","79.38"
"http://dbpedia.org/resource/Chris_Youngblood","182.88","106.596"
"http://dbpedia.org/resource/Alexander_James_(wrestler)","188.0","104.0"
"http://dbpedia.org/resource/Alexander_Zass","167.0","80.0"
"http://dbpedia.org/resource/Fouad_Fajari","166.0","55.0"
"http://dbpedia.org/resource/Francesco_Akira","175.0","70.0"
"http://dbpedia.org/resource/Francine_(wrestling)","170.18","57.1536"
"http://dbpedia.org/resource/Franco_Benedetti","171.0","73.0"
"http://dbpedia.org/resource/Frank_Andersson","0.0","106.0"
"http://dbpedia.org/resource/Frank_Chamizo","170.0","74.0"
"http://dbpedia.org/resource/Frank_Gotch","180.34","95.256"
"http://dbpedia.org/resource/Frank_Hickey_(wrestler)","177.8","110.2248"
"http://dbpedia.org/resource/Frank_Mir","190.5","118.8432"
"http://dbpedia.org/resource/Frank_Sexton","187.96","106.596"
"http://dbpedia.org/resource/Frank_Stalletto","187.96","107.5032"
"http://dbpedia.org/resource/Frank_Stäbler","174.0","66.0"
"http://dbpedia.org/resource/Frank_Townsend_(wrestler)","185.42","114.3072"
"http://dbpedia.org/resource/Frankie_Kazarian","185.42","95.256"
"http://dbpedia.org/resource/Frankie_Laine_(wrestler)","182.88","102.06"
"http://dbpedia.org/resource/Franklin_Gómez","168.0","74.0"
"http://dbpedia.org/resource/Franky_The_Mobster","187.96","102.06"
"http://dbpedia.org/resource/Franz_Schumann","180.0","106.0"
"http://dbpedia.org/resource/Fray_Tormenta","170.0","100.0"
"http://dbpedia.org/resource/Fred_Atkins","182.88","108.864"
"http://dbpedia.org/resource/Fred_Curry_(wrestler)","180.34","90.72"
"http://dbpedia.org/resource/Fred_Ottman","190.5","174.1824"
"http://dbpedia.org/resource/Fred_Peloquin","170.18","97.524"
"http://dbpedia.org/resource/Fred_Rosser","185.42","108.4104"
"http://dbpedia.org/resource/Freddie_Blassie","177.8","99.792"
"http://dbpedia.org/resource/Freddie_Sweetan","187.96","117.936"
"http://dbpedia.org/resource/Fredy_Serrano","160.02","56.7"
